epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,8709.23,2.39284,1.27987,1.95502,0.87738,0.8037,0.87628,0.62851,2.28299,1.16303,1.95656,0.005017,0.005017,0.005017
153,8766.14,2.42616,1.2758,1.95164,0.86086,0.81843,0.87732,0.62942,2.28303,1.16169,1.95684,0.004984,0.004984,0.004984
154,8824.29,2.40592,1.27886,1.94143,0.86837,0.81303,0.87711,0.62901,2.28126,1.17024,1.95628,0.004951,0.004951,0.004951
155,8882.01,2.40411,1.28193,1.95494,0.86776,0.81282,0.87663,0.62785,2.28633,1.1673,1.9572,0.004918,0.004918,0.004918
156,8939.75,2.39819,1.26356,1.95405,0.87865,0.80819,0.87834,0.62899,2.28816,1.16416,1.95818,0.004885,0.004885,0.004885
157,8996.74,2.4089,1.27963,1.95736,0.87149,0.8117,0.87622,0.62783,2.28331,1.16546,1.95652,0.004852,0.004852,0.004852
158,9054.61,2.39133,1.27119,1.95375,0.85369,0.81993,0.87493,0.62786,2.28269,1.16152,1.95602,0.004819,0.004819,0.004819
159,9111.73,2.41103,1.28192,1.95684,0.85464,0.82087,0.87543,0.62844,2.27973,1.15934,1.95651,0.004786,0.004786,0.004786
160,9169.38,2.38646,1.26012,1.94767,0.86661,0.81128,0.87452,0.62875,2.27558,1.158,1.95373,0.004753,0.004753,0.004753
161,9227.28,2.39773,1.27374,1.95517,0.86238,0.81404,0.87523,0.62934,2.27734,1.15954,1.9532,0.00472,0.00472,0.00472
162,9284.75,2.40132,1.2622,1.9563,0.85777,0.82159,0.87686,0.63152,2.27782,1.15916,1.95512,0.004687,0.004687,0.004687
163,9342.76,2.38426,1.26216,1.94997,0.85258,0.8205,0.87612,0.62986,2.28096,1.15815,1.95692,0.004654,0.004654,0.004654
164,9400.65,2.38647,1.25594,1.94411,0.85286,0.82617,0.87889,0.63238,2.28011,1.15942,1.95678,0.004621,0.004621,0.004621
165,9458.66,2.37347,1.25561,1.9373,0.86771,0.81918,0.87893,0.63258,2.27866,1.15772,1.95508,0.004588,0.004588,0.004588
166,9516.38,2.37277,1.25679,1.95688,0.86502,0.81532,0.87752,0.6323,2.27414,1.16154,1.95447,0.004555,0.004555,0.004555
167,9573.05,2.40103,1.26459,1.95989,0.86719,0.81357,0.87856,0.63388,2.27551,1.15831,1.95394,0.004522,0.004522,0.004522
168,9630.64,2.37879,1.25762,1.94755,0.8589,0.82091,0.87834,0.63461,2.26741,1.15882,1.95321,0.004489,0.004489,0.004489
169,9687.69,2.38862,1.25949,1.94616,0.87576,0.81174,0.8783,0.63423,2.26547,1.15933,1.95182,0.004456,0.004456,0.004456
170,9744.71,2.37033,1.25472,1.94204,0.86932,0.80851,0.87663,0.63328,2.26547,1.15494,1.95215,0.004423,0.004423,0.004423
171,9801.23,2.36648,1.24565,1.9387,0.85023,0.82672,0.87823,0.63446,2.26445,1.15325,1.95159,0.00439,0.00439,0.00439
172,9858.84,2.37273,1.25768,1.95261,0.85261,0.82458,0.8775,0.63443,2.26038,1.15435,1.95146,0.004357,0.004357,0.004357
173,9915.96,2.3619,1.24712,1.94388,0.89022,0.80035,0.87828,0.63482,2.25868,1.15384,1.95036,0.004324,0.004324,0.004324
174,9973.11,2.35998,1.24242,1.94225,0.89038,0.79775,0.87854,0.63449,2.26006,1.15165,1.95156,0.004291,0.004291,0.004291
175,10029.8,2.35378,1.23759,1.94263,0.87787,0.8073,0.87942,0.6364,2.26543,1.1498,1.95266,0.004258,0.004258,0.004258
176,10087.3,2.34166,1.23988,1.94213,0.87352,0.81399,0.87829,0.63534,2.26465,1.14915,1.95283,0.004225,0.004225,0.004225
177,10144.3,2.38716,1.24566,1.94199,0.87411,0.8116,0.88135,0.63794,2.26466,1.14641,1.95238,0.004192,0.004192,0.004192
178,10201.4,2.35848,1.24123,1.93938,0.88383,0.80771,0.88054,0.63711,2.26413,1.14585,1.95269,0.004159,0.004159,0.004159
179,10258.8,2.35864,1.23389,1.93975,0.88115,0.80856,0.87953,0.63644,2.26251,1.14238,1.9508,0.004126,0.004126,0.004126
180,10316,2.36323,1.25164,1.94219,0.87715,0.80946,0.88044,0.63815,2.26067,1.14199,1.95093,0.004093,0.004093,0.004093
181,10373.5,2.36238,1.2296,1.93377,0.88372,0.81038,0.8816,0.63906,2.2631,1.14374,1.95161,0.00406,0.00406,0.00406
182,10430.4,2.35559,1.24148,1.93493,0.87999,0.81092,0.88096,0.6372,2.2598,1.1423,1.95009,0.004027,0.004027,0.004027
183,10488,2.35295,1.23371,1.94218,0.88226,0.81101,0.88043,0.63783,2.26026,1.14348,1.9499,0.003994,0.003994,0.003994
184,10545.1,2.34269,1.22752,1.93306,0.87217,0.81026,0.87959,0.63731,2.26322,1.14472,1.95077,0.003961,0.003961,0.003961
185,10602.4,2.34842,1.23525,1.92838,0.84987,0.82971,0.87937,0.63794,2.26052,1.14655,1.95157,0.003928,0.003928,0.003928
